,Date,Year,Month,Day,Min Temp,Max Temp,Total Precipitation,Max Gust,Min Humidity,Max Humidity,Min Wind Speed,Max Wind Speed,Min Visibility,Max Visibility,Min Pressure,Max Pressure,Condition
367,2014-01-04,2014,1,4,-9.2,-0.4,0.4,57,53.0,80.0,15.0,32.0,16.1,24.1,99.23,100.19,1
368,2014-01-05,2014,1,5,-2.6,-0.1,14.4,<31,85.0,95.0,3.0,21.0,0.2,16.1,97.68,99.81,1
369,2014-01-06,2014,1,6,-17.5,-0.1,5.2,82,67.0,96.0,11.0,54.0,1.2,24.1,96.87,98.69,1
370,2014-01-07,2014,1,7,-24.2,-17.3,0.0,82,61.0,71.0,28.0,61.0,16.1,24.1,98.76,100.25,1
371,2014-01-08,2014,1,8,-17.5,-9.1,0.0,37,63.0,76.0,6.0,28.0,6.4,24.1,100.28,100.92,1
372,2014-01-09,2014,1,9,-16.0,-6.2,0.2,<31,61.0,84.0,4.0,14.0,19.3,24.1,100.76,101.55,0
373,2014-01-10,2014,1,10,-8.1,2.7,3.0,<31,82.0,94.0,1.0,12.0,1.6,19.3,99.19,100.7,1
374,2014-01-11,2014,1,11,1.6,6.8,7.8,56,80.0,98.0,3.0,36.0,0.2,24.1,96.77,99.02,1
375,2014-01-12,2014,1,12,0.4,2.3,0.0,59,69.0,82.0,13.0,38.0,24.1,24.1,97.7,99.2,0
376,2014-01-13,2014,1,13,0.5,7.5,1.0,41,58.0,91.0,6.0,27.0,19.3,24.1,98.17,99.02,1
377,2014-01-14,2014,1,14,-0.6,4.2,0.0,<31,64.0,92.0,3.0,17.0,9.7,24.1,98.17,98.79,0
378,2014-01-15,2014,1,15,-5.9,0.7,0.0,63,57.0,89.0,8.0,42.0,12.9,24.1,98.54,99.4,1
379,2014-01-16,2014,1,16,-5.4,-0.9,1.6,46,57.0,89.0,5.0,25.0,6.4,24.1,98.83,99.32,1
380,2014-01-17,2014,1,17,-2.9,1.4,2.4,43,62.0,93.0,1.0,26.0,3.2,24.1,98.51,98.87,1
381,2014-01-18,2014,1,18,-8.5,-2.7,0.6,39,67.0,92.0,8.0,33.0,8.1,24.1,98.82,99.11,1
382,2014-01-19,2014,1,19,-8.8,-2.7,0.6,61,72.0,85.0,11.0,35.0,3.2,19.3,97.57,98.86,1
383,2014-01-20,2014,1,20,-17.3,-2.7,0.8,43,58.0,89.0,11.0,33.0,2.4,24.1,97.75,99.67,1
384,2014-01-21,2014,1,21,-21.2,-16.9,0.0,37,53.0,71.0,8.0,25.0,24.1,24.1,99.74,100.11,0
385,2014-01-22,2014,1,22,-23.5,-13.0,0.0,<31,49.0,72.0,2.0,18.0,16.1,24.1,99.55,100.04,1
386,2014-01-23,2014,1,23,-19.5,-14.0,0.2,35,53.0,82.0,5.0,26.0,9.7,24.1,99.58,100.7,1
387,2014-01-24,2014,1,24,-19.6,-8.7,0.6,67,50.0,79.0,8.0,43.0,4.8,24.1,98.21,100.71,1
388,2014-01-25,2014,1,25,-17.1,-3.3,3.6,63,58.0,87.0,19.0,40.0,1.6,24.1,96.87,98.16,1
389,2014-01-26,2014,1,26,-18.1,-4.9,1.0,41,59.0,86.0,9.0,30.0,2.0,24.1,97.5,98.58,1
390,2014-01-27,2014,1,27,-17.4,-4.8,2.0,65,51.0,89.0,14.0,43.0,0.8,24.1,97.26,99.79,1
391,2014-01-28,2014,1,28,-20.3,-12.5,0.0,52,56.0,72.0,18.0,40.0,24.1,24.1,99.87,100.44,1
392,2014-01-29,2014,1,29,-18.5,-10.1,0.0,56,59.0,70.0,14.0,41.0,16.1,24.1,99.47,100.06,1
393,2014-01-30,2014,1,30,-13.1,-2.1,0.4,69,38.0,80.0,7.0,33.0,9.7,24.1,98.89,100.12,1
394,2014-01-31,2014,1,31,-4.3,0.2,0.0,39,65.0,83.0,7.0,29.0,8.1,32.2,98.92,99.98,1
395,2014-02-01,2014,2,1,-3.7,0.6,12.4,<31,80.0,97.0,3.0,17.0,0.4,24.1,98.85,100.05,1
396,2014-02-02,2014,2,2,-8.4,0.2,0.0,37,69.0,97.0,7.0,24.0,4.0,24.1,98.92,100.26,1
397,2014-02-03,2014,2,3,-14.3,-4.0,0.0,<31,51.0,85.0,5.0,17.0,24.1,24.1,100.25,100.75,0
398,2014-02-04,2014,2,4,-15.7,-4.7,1.0,<31,58.0,84.0,1.0,14.0,16.1,24.1,100.43,101.09,0
399,2014-02-05,2014,2,5,-14.8,-6.3,11.2,50,64.0,90.0,15.0,40.0,0.2,24.1,99.09,100.38,1
400,2014-02-06,2014,2,6,-17.1,-7.7,0.0,44,63.0,88.0,5.0,30.0,9.7,24.1,100.02,100.55,1
401,2014-02-07,2014,2,7,-16.3,-10.2,0.0,57,64.0,81.0,15.0,40.0,9.7,24.1,100.06,100.32,1
402,2014-02-08,2014,2,8,-18.0,-10.2,0.4,<31,66.0,78.0,4.0,16.0,24.1,24.1,100.15,100.47,0
403,2014-02-09,2014,2,9,-16.1,-8.3,2.4,<31,78.0,89.0,1.0,17.0,1.2,24.1,99.42,100.18,1
404,2014-02-10,2014,2,10,-13.4,-6.8,0.0,41,51.0,83.0,7.0,28.0,16.1,24.1,99.8,100.55,0
405,2014-02-11,2014,2,11,-17.4,-9.8,0.0,37,53.0,74.0,7.0,23.0,19.3,24.1,100.58,101.17,0
406,2014-02-12,2014,2,12,-21.3,-7.2,0.0,<31,55.0,86.0,2.0,16.0,19.3,24.1,99.99,101.14,0
407,2014-02-13,2014,2,13,-15.1,-2.5,0.0,<31,57.0,79.0,2.0,17.0,24.1,24.1,98.09,99.97,0
408,2014-02-14,2014,2,14,-7.0,-0.6,0.2,43,65.0,82.0,4.0,29.0,8.1,24.1,97.67,98.5,1
409,2014-02-15,2014,2,15,-14.1,-3.8,0.0,32,61.0,81.0,11.0,24.0,19.3,24.1,98.54,99.59,1
410,2014-02-16,2014,2,16,-15.4,-8.0,0.4,39,49.0,83.0,5.0,29.0,3.2,24.1,99.49,100.5,1
411,2014-02-17,2014,2,17,-17.3,-3.2,1.2,59,50.0,73.0,2.0,40.0,24.1,24.1,99.02,100.99,0
412,2014-02-18,2014,2,18,-4.7,-1.2,4.2,48,65.0,92.0,5.0,35.0,1.0,24.1,98.38,99.45,1
413,2014-02-19,2014,2,19,-6.3,5.5,0.2,48,61.0,91.0,1.0,28.0,8.1,24.1,98.14,99.59,1
414,2014-02-20,2014,2,20,-3.0,2.2,15.0,52,75.0,96.0,1.0,30.0,0.8,19.3,98.59,99.84,1
415,2014-02-21,2014,2,21,-0.8,4.4,5.6,83,56.0,96.0,12.0,57.0,1.6,80.5,97.76,98.47,1
416,2014-02-22,2014,2,22,-2.3,2.1,0.0,76,41.0,73.0,23.0,56.0,24.1,24.1,98.36,99.15,1
417,2014-02-23,2014,2,23,-6.4,-1.1,0.0,57,54.0,70.0,10.0,45.0,24.1,24.1,99.14,99.4,0
418,2014-02-24,2014,2,24,-10.5,-6.1,0.0,61,54.0,78.0,10.0,43.0,16.1,24.1,99.25,99.78,1
419,2014-02-25,2014,2,25,-11.8,-7.0,0.0,56,61.0,79.0,9.0,30.0,16.1,24.1,99.03,99.72,1
420,2014-02-26,2014,2,26,-15.8,-10.0,0.0,56,52.0,72.0,17.0,39.0,24.1,24.1,98.35,99.43,0
421,2014-02-27,2014,2,27,-17.2,-9.4,0.2,80,43.0,72.0,19.0,50.0,0.8,24.1,97.75,99.95,1
422,2014-02-28,2014,2,28,-19.8,-8.1,0.0,35,37.0,72.0,4.0,30.0,24.1,24.1,99.99,100.8,0
423,2014-03-01,2014,3,1,-11.4,-2.5,3.8,43,43.0,84.0,3.0,35.0,2.0,24.1,99.63,100.16,1
424,2014-03-02,2014,3,2,-17.6,-9.9,1.6,37,43.0,83.0,12.0,26.0,1.6,24.1,100.14,100.42,1
425,2014-03-03,2014,3,3,-19.6,-12.1,0.0,39,42.0,68.0,6.0,28.0,24.1,24.1,100.33,100.88,1
426,2014-03-04,2014,3,4,-17.7,-8.9,1.0,<31,54.0,82.0,4.0,15.0,2.8,24.1,100.28,100.71,1
427,2014-03-05,2014,3,5,-14.6,-6.0,0.0,32,44.0,82.0,6.0,22.0,19.3,24.1,100.35,101.43,1
428,2014-03-06,2014,3,6,-11.2,-4.8,2.4,43,55.0,87.0,7.0,30.0,1.2,24.1,100.38,101.53,1
429,2014-03-07,2014,3,7,-13.7,2.4,0.0,<31,50.0,87.0,1.0,14.0,19.3,24.1,99.08,100.28,0
430,2014-03-08,2014,3,8,-8.1,2.2,0.0,43,60.0,88.0,2.0,34.0,11.3,24.1,98.95,99.75,0
431,2014-03-09,2014,3,9,-10.9,0.4,0.0,59,52.0,80.0,12.0,40.0,24.1,24.1,98.71,99.98,0
432,2014-03-10,2014,3,10,-0.1,6.8,0.0,37,62.0,80.0,7.0,24.0,12.9,24.1,97.75,98.71,0
433,2014-03-11,2014,3,11,1.6,10.1,0.0,<31,52.0,82.0,4.0,20.0,24.1,24.1,97.95,98.57,0
434,2014-03-12,2014,3,12,-15.1,2.4,8.4,65,56.0,94.0,9.0,45.0,0.4,24.1,97.99,98.95,1
435,2014-03-13,2014,3,13,-17.0,-7.1,0.0,61,41.0,67.0,14.0,43.0,24.1,24.1,98.92,99.65,1
436,2014-03-14,2014,3,14,-7.1,9.8,0.0,74,45.0,74.0,7.0,52.0,24.1,24.1,97.84,99.46,0
437,2014-03-15,2014,3,15,-8.6,4.7,0.0,65,55.0,85.0,18.0,50.0,24.1,24.1,97.94,100.17,1
438,2014-03-16,2014,3,16,-14.5,-8.4,0.0,41,34.0,74.0,10.0,31.0,24.1,24.1,100.21,100.91,0
439,2014-03-17,2014,3,17,-16.0,-4.0,0.0,33,51.0,71.0,9.0,23.0,24.1,24.1,99.66,100.32,1
440,2014-03-18,2014,3,18,-8.7,2.1,0.0,33,50.0,76.0,7.0,20.0,24.1,24.1,99.72,100.0,0
441,2014-03-19,2014,3,19,-0.6,5.8,2.8,54,64.0,96.0,8.0,21.0,4.0,24.1,98.11,99.67,1
442,2014-03-20,2014,3,20,-2.8,2.9,0.0,67,63.0,85.0,18.0,47.0,24.1,24.1,98.14,99.31,1
443,2014-03-21,2014,3,21,-4.6,4.2,0.0,37,45.0,80.0,3.0,30.0,24.1,24.1,99.02,99.82,0
444,2014-03-22,2014,3,22,-7.5,3.5,1.2,69,58.0,94.0,6.0,44.0,2.0,24.1,98.15,99.94,1
445,2014-03-23,2014,3,23,-10.6,-4.5,0.0,57,41.0,73.0,12.0,33.0,24.1,24.1,99.96,100.51,0
446,2014-03-24,2014,3,24,-11.7,-3.2,0.0,41,34.0,77.0,3.0,28.0,16.1,24.1,99.73,100.5,1
447,2014-03-25,2014,3,25,-10.2,0.8,0.0,57,37.0,86.0,5.0,36.0,19.3,24.1,99.06,99.69,1
448,2014-03-26,2014,3,26,-12.3,-4.2,0.0,46,36.0,63.0,9.0,31.0,24.1,24.1,99.72,100.46,0
449,2014-03-27,2014,3,27,-9.7,3.4,1.6,39,45.0,90.0,4.0,21.0,8.1,24.1,99.01,100.45,1
450,2014-03-28,2014,3,28,1.5,10.0,4.2,54,75.0,92.0,6.0,36.0,9.7,24.1,98.26,100.16,1
451,2014-03-29,2014,3,29,0.8,2.4,0.0,44,65.0,81.0,1.0,30.0,19.3,24.1,99.63,100.31,1
452,2014-03-30,2014,3,30,-1.7,6.6,0.0,50,34.0,64.0,19.0,36.0,24.1,24.1,99.55,99.82,0
453,2014-03-31,2014,3,31,-0.9,11.2,0.0,35,33.0,55.0,3.0,27.0,24.1,24.1,99.82,100.25,0
454,2014-04-01,2014,4,1,1.2,7.7,0.0,52,51.0,72.0,4.0,32.0,24.1,24.1,98.72,99.97,0
455,2014-04-02,2014,4,2,-1.2,7.0,0.0,39,50.0,70.0,9.0,33.0,24.1,24.1,99.42,100.25,0
456,2014-04-03,2014,4,3,-2.7,4.2,0.0,52,47.0,74.0,11.0,27.0,24.1,24.1,99.61,100.32,0
457,2014-04-04,2014,4,4,1.4,6.7,9.2,72,61.0,97.0,4.0,38.0,1.6,24.1,97.57,99.52,1
458,2014-04-05,2014,4,5,-2.3,3.8,0.0,69,53.0,78.0,6.0,50.0,24.1,24.1,98.08,100.03,1
459,2014-04-06,2014,4,6,-4.3,11.4,0.0,<31,35.0,84.0,3.0,20.0,24.1,24.1,99.81,100.17,0
460,2014-04-07,2014,4,7,-0.3,9.6,13.4,46,42.0,94.0,3.0,31.0,12.9,24.1,97.78,99.83,1
461,2014-04-08,2014,4,8,1.1,12.3,4.0,57,45.0,95.0,13.0,42.0,0.0,24.1,97.25,98.6,1
462,2014-04-09,2014,4,9,0.6,10.4,0.0,54,28.0,80.0,9.0,27.0,24.1,24.1,98.64,99.37,0
463,2014-04-10,2014,4,10,3.1,19.6,0.0,78,31.0,83.0,9.0,55.0,24.1,24.1,98.26,99.3,1
464,2014-04-11,2014,4,11,2.4,14.2,0.0,<31,27.0,91.0,4.0,21.0,24.1,24.1,99.08,99.73,0
465,2014-04-12,2014,4,12,3.8,14.6,5.4,39,41.0,79.0,0.0,18.0,19.3,24.1,99.64,100.03,1
466,2014-04-13,2014,4,13,5.2,22.7,6.0,61,58.0,88.0,3.0,35.0,12.9,24.1,98.62,99.54,1
467,2014-04-14,2014,4,14,1.4,21.8,4.0,96,51.0,90.0,3.0,63.0,9.7,24.1,97.91,98.54,1
468,2014-04-15,2014,4,15,-5.4,1.5,7.8,59,53.0,93.0,20.0,41.0,1.2,24.1,98.27,100.11,1
469,2014-04-16,2014,4,16,-6.9,4.0,0.0,37,39.0,65.0,4.0,28.0,24.1,24.1,100.18,101.31,0
470,2014-04-17,2014,4,17,-0.9,8.4,0.0,43,42.0,77.0,3.0,30.0,24.1,24.1,100.64,101.33,0
471,2014-04-18,2014,4,18,0.9,11.3,0.4,41,56.0,85.0,4.0,30.0,16.1,24.1,100.29,100.64,1
472,2014-04-19,2014,4,19,-0.2,11.1,0.0,39,37.0,81.0,4.0,24.0,24.1,24.1,100.57,101.08,0
473,2014-04-20,2014,4,20,2.1,12.8,0.0,<31,33.0,71.0,1.0,18.0,24.1,24.1,99.99,100.92,0
474,2014-04-21,2014,4,21,5.7,19.4,0.0,<31,35.0,64.0,2.0,18.0,19.3,24.1,98.52,99.92,1
475,2014-04-22,2014,4,22,4.3,14.4,2.8,56,63.0,92.0,4.0,39.0,9.7,24.1,97.97,98.55,1
476,2014-04-23,2014,4,23,1.1,9.2,0.0,59,24.0,81.0,17.0,40.0,24.1,24.1,98.58,99.78,0
477,2014-04-24,2014,4,24,-1.1,13.1,0.0,35,20.0,59.0,3.0,24.0,24.1,24.1,99.58,100.06,0
478,2014-04-25,2014,4,25,3.8,9.7,5.0,59,32.0,88.0,9.0,37.0,12.9,24.1,98.37,99.46,1
479,2014-04-26,2014,4,26,3.1,10.6,0.0,50,56.0,90.0,4.0,35.0,12.9,24.1,98.65,99.72,1
480,2014-04-27,2014,4,27,1.7,12.7,0.0,37,36.0,79.0,6.0,26.0,24.1,24.1,99.72,100.24,0
481,2014-04-28,2014,4,28,2.5,13.0,0.0,54,35.0,71.0,2.0,35.0,24.1,24.1,99.42,100.16,0
482,2014-04-29,2014,4,29,6.1,8.5,27.6,57,61.0,95.0,13.0,35.0,4.0,24.1,99.12,99.68,1
483,2014-04-30,2014,4,30,5.8,6.9,6.0,46,82.0,97.0,4.0,35.0,0.4,24.1,98.75,99.74,1
484,2014-05-01,2014,5,1,6.2,15.2,2.6,54,52.0,97.0,2.0,33.0,0.4,24.1,98.51,98.71,1
485,2014-05-02,2014,5,2,6.6,12.7,0.6,41,66.0,87.0,9.0,30.0,24.1,24.1,98.39,98.77,1
486,2014-05-03,2014,5,3,6.3,13.6,4.8,59,68.0,90.0,10.0,42.0,12.9,24.1,98.15,98.73,1
487,2014-05-04,2014,5,4,4.6,14.1,0.0,69,39.0,78.0,21.0,49.0,24.1,24.1,98.5,99.52,0
488,2014-05-05,2014,5,5,2.4,15.2,0.0,32,38.0,83.0,3.0,23.0,24.1,24.1,99.38,99.76,0
489,2014-05-06,2014,5,6,5.1,15.5,0.0,35,34.0,68.0,5.0,24.0,24.1,24.1,99.43,100.04,0
490,2014-05-07,2014,5,7,3.5,13.9,0.0,41,30.0,60.0,6.0,28.0,24.1,24.1,99.89,100.33,1
491,2014-05-08,2014,5,8,9.9,18.7,0.0,46,27.0,53.0,6.0,24.0,24.1,24.1,99.53,99.89,1
492,2014-05-09,2014,5,9,11.2,19.8,1.2,39,38.0,81.0,6.0,26.0,19.3,24.1,98.63,99.48,1
493,2014-05-10,2014,5,10,7.4,20.4,0.0,56,34.0,76.0,12.0,35.0,24.1,24.1,98.58,99.35,0
494,2014-05-11,2014,5,11,6.1,24.0,0.0,37,30.0,78.0,4.0,26.0,24.1,24.1,99.38,99.81,0
495,2014-05-12,2014,5,12,13.0,21.2,0.4,<31,36.0,70.0,2.0,17.0,24.1,24.1,99.56,99.76,1
496,2014-05-13,2014,5,13,12.2,20.8,5.4,52,61.0,95.0,6.0,15.0,4.8,24.1,99.41,99.8,1
497,2014-05-14,2014,5,14,10.4,19.1,12.0,48,68.0,96.0,3.0,22.0,2.8,24.1,99.57,99.93,1
498,2014-05-15,2014,5,15,10.4,19.6,12.6,48,80.0,97.0,3.0,20.0,0.2,24.1,98.84,99.56,1
499,2014-05-16,2014,5,16,4.0,13.2,3.8,37,54.0,93.0,5.0,26.0,14.5,24.1,99.05,99.54,1
500,2014-05-17,2014,5,17,2.0,13.9,0.0,41,36.0,81.0,4.0,27.0,24.1,24.1,99.45,100.05,0
501,2014-05-18,2014,5,18,4.1,15.0,1.4,35,53.0,84.0,1.0,22.0,19.3,24.1,100.08,100.32,1
502,2014-05-19,2014,5,19,7.5,21.8,0.0,43,35.0,83.0,4.0,26.0,19.3,24.1,100.0,100.27,1
503,2014-05-20,2014,5,20,9.7,18.4,1.2,33,45.0,83.0,3.0,21.0,24.1,24.1,99.43,100.15,1
504,2014-05-21,2014,5,21,11.2,20.1,0.0,<31,59.0,93.0,2.0,17.0,16.1,24.1,98.88,99.35,0
505,2014-05-22,2014,5,22,10.6,20.5,0.0,54,56.0,93.0,3.0,36.0,4.8,24.1,98.78,99.33,0
506,2014-05-23,2014,5,23,9.2,18.1,0.0,37,64.0,84.0,12.0,29.0,24.1,24.1,99.24,99.75,1
507,2014-05-24,2014,5,24,10.2,24.7,0.0,43,21.0,77.0,5.0,22.0,24.1,24.1,99.72,100.01,0
508,2014-05-25,2014,5,25,10.6,27.5,0.0,37,30.0,62.0,3.0,24.0,24.1,24.1,99.63,100.0,0
509,2014-05-26,2014,5,26,17.4,29.4,0.0,50,29.0,60.0,13.0,36.0,24.1,24.1,99.15,99.64,1
510,2014-05-27,2014,5,27,16.5,30.0,10.2,70,53.0,71.0,9.0,32.0,24.1,24.1,98.76,99.12,0
511,2014-05-28,2014,5,28,12.1,16.8,0.0,32,68.0,80.0,8.0,23.0,24.1,24.1,99.08,100.04,0
512,2014-05-29,2014,5,29,12.5,18.7,0.0,33,65.0,80.0,2.0,17.0,24.1,24.1,99.9,100.07,0
513,2014-05-30,2014,5,30,10.8,25.4,0.0,41,37.0,85.0,4.0,24.0,24.1,24.1,99.95,100.17,0
514,2014-05-31,2014,5,31,11.2,21.8,0.0,33,26.0,78.0,5.0,22.0,24.1,24.1,100.2,100.54,0
515,2014-06-01,2014,6,1,11.4,22.3,0.0,<31,41.0,62.0,2.0,19.0,24.1,24.1,99.75,100.45,0
516,2014-06-02,2014,6,2,13.3,29.7,3.4,52,53.0,79.0,3.0,35.0,19.3,24.1,99.09,99.73,1
517,2014-06-03,2014,6,3,12.5,28.2,5.8,61,42.0,96.0,8.0,43.0,4.0,24.1,98.54,99.18,1
518,2014-06-04,2014,6,4,12.2,22.4,0.0,48,36.0,81.0,9.0,34.0,24.1,24.1,98.82,99.18,0
519,2014-06-05,2014,6,5,11.0,18.0,0.0,54,52.0,80.0,9.0,34.0,24.1,24.1,98.76,99.34,0
520,2014-06-06,2014,6,6,9.4,25.1,0.0,35,30.0,77.0,2.0,19.0,24.1,24.1,99.34,99.57,0
521,2014-06-07,2014,6,7,11.0,25.2,0.0,<31,14.0,61.0,2.0,18.0,24.1,24.1,99.35,99.84,0
522,2014-06-08,2014,6,8,13.1,20.2,3.6,46,42.0,84.0,4.0,24.0,16.1,24.1,99.02,99.31,1
523,2014-06-09,2014,6,9,13.1,26.3,0.0,37,45.0,89.0,3.0,27.0,24.1,24.1,99.32,99.56,0
524,2014-06-10,2014,6,10,14.8,23.8,0.0,<31,49.0,64.0,4.0,17.0,24.1,24.1,99.34,99.49,0
525,2014-06-11,2014,6,11,16.0,24.3,24.2,35,55.0,95.0,5.0,21.0,8.1,24.1,98.89,99.4,1
526,2014-06-12,2014,6,12,16.5,26.9,0.0,39,63.0,96.0,3.0,29.0,2.4,24.1,98.62,98.94,1
527,2014-06-13,2014,6,13,11.5,24.2,0.0,46,45.0,89.0,5.0,35.0,16.1,24.1,98.58,99.31,1
528,2014-06-14,2014,6,14,10.7,19.8,0.0,39,52.0,73.0,7.0,26.0,24.1,40.2,99.34,100.0,0
529,2014-06-15,2014,6,15,9.7,21.1,0.0,<31,47.0,84.0,5.0,17.0,24.1,24.1,99.84,100.25,0
530,2014-06-16,2014,6,16,12.9,24.0,1.0,<31,59.0,86.0,2.0,19.0,9.7,24.1,99.46,99.91,1
531,2014-06-17,2014,6,17,16.5,31.4,22.8,85,48.0,94.0,1.0,44.0,12.9,24.1,98.46,99.67,1
532,2014-06-18,2014,6,18,17.2,25.6,0.2,48,66.0,86.0,4.0,28.0,16.1,24.1,99.1,99.69,1
533,2014-06-19,2014,6,19,14.3,24.5,0.0,37,28.0,89.0,7.0,26.0,24.1,24.1,99.69,100.06,0
534,2014-06-20,2014,6,20,12.1,21.0,0.0,<31,36.0,70.0,1.0,21.0,24.1,24.1,99.53,99.98,0
535,2014-06-21,2014,6,21,15.6,22.6,0.0,<31,34.0,58.0,4.0,20.0,19.3,24.1,99.31,99.58,0
536,2014-06-22,2014,6,22,13.5,25.7,0.0,<31,34.0,62.0,3.0,21.0,19.3,24.1,99.42,99.54,0
537,2014-06-23,2014,6,23,15.0,24.9,1.2,<31,52.0,88.0,4.0,20.0,12.9,24.1,99.3,99.59,1
538,2014-06-24,2014,6,24,17.4,28.5,12.8,67,63.0,95.0,3.0,34.0,6.4,24.1,98.97,99.32,1
539,2014-06-25,2014,6,25,18.4,23.1,21.6,<31,80.0,95.0,3.0,16.0,3.2,24.1,99.07,99.39,1
540,2014-06-26,2014,6,26,18.0,26.5,0.0,<31,46.0,92.0,3.0,19.0,24.1,24.1,99.4,99.74,0
541,2014-06-27,2014,6,27,16.2,27.5,0.0,<31,44.0,62.0,4.0,18.0,24.1,24.1,99.78,100.08,0
542,2014-06-28,2014,6,28,18.8,28.5,0.0,<31,55.0,73.0,4.0,19.0,24.1,24.1,99.92,100.2,0
543,2014-06-29,2014,6,29,20.3,30.3,0.4,44,56.0,87.0,3.0,25.0,24.1,24.1,99.35,99.93,0
544,2014-06-30,2014,6,30,21.5,30.8,0.0,46,55.0,91.0,8.0,31.0,16.1,24.1,98.82,99.43,0
545,2014-07-01,2014,7,1,22.0,29.3,6.6,50,54.0,89.0,9.0,34.0,0.2,24.1,98.26,98.77,1
546,2014-07-02,2014,7,2,17.7,29.8,0.6,54,45.0,82.0,6.0,42.0,24.1,24.1,98.65,99.26,1
547,2014-07-03,2014,7,3,12.5,23.0,0.4,48,52.0,83.0,2.0,35.0,24.1,24.1,99.26,99.8,1
548,2014-07-04,2014,7,4,12.0,24.1,0.0,48,30.0,82.0,10.0,29.0,24.1,24.1,99.84,100.3,0
549,2014-07-05,2014,7,5,12.4,27.3,0.0,57,28.0,63.0,12.0,28.0,24.1,24.1,99.78,100.36,0
550,2014-07-06,2014,7,6,15.6,28.2,0.0,50,41.0,74.0,8.0,35.0,24.1,24.1,98.76,99.74,0
551,2014-07-07,2014,7,7,19.7,29.4,11.0,48,51.0,93.0,9.0,32.0,8.1,24.1,98.22,98.67,1
552,2014-07-08,2014,7,8,15.4,25.4,5.2,65,65.0,93.0,5.0,38.0,6.4,24.1,97.8,98.48,1
553,2014-07-09,2014,7,9,14.4,22.5,0.0,39,48.0,85.0,13.0,29.0,24.1,24.1,98.53,99.64,0
554,2014-07-10,2014,7,10,12.0,21.4,0.0,<31,46.0,76.0,1.0,14.0,24.1,24.1,99.69,100.2,0
555,2014-07-11,2014,7,11,12.6,24.8,0.0,<31,42.0,82.0,1.0,19.0,19.3,24.1,100.1,100.37,0
556,2014-07-12,2014,7,12,15.6,28.1,0.0,32,45.0,79.0,1.0,21.0,19.3,24.1,99.4,100.15,0
557,2014-07-13,2014,7,13,18.9,29.0,7.0,52,46.0,91.0,5.0,34.0,8.1,24.1,98.65,99.32,1
558,2014-07-14,2014,7,14,16.5,23.0,0.0,<31,40.0,73.0,3.0,23.0,24.1,24.1,98.82,99.2,0
559,2014-07-15,2014,7,15,13.8,25.2,4.2,65,41.0,91.0,3.0,40.0,12.9,24.1,98.41,98.81,1
560,2014-07-16,2014,7,16,12.2,22.3,0.2,43,55.0,85.0,6.0,25.0,19.3,24.1,98.79,99.37,1
561,2014-07-17,2014,7,17,10.9,24.4,0.0,43,36.0,80.0,5.0,23.0,24.1,24.1,99.38,99.96,0
562,2014-07-18,2014,7,18,11.9,24.6,0.0,32,30.0,74.0,2.0,23.0,24.1,24.1,100.0,100.34,0
563,2014-07-19,2014,7,19,15.9,21.6,7.4,<31,54.0,95.0,4.0,17.0,4.0,24.1,99.83,100.23,1
564,2014-07-20,2014,7,20,17.3,23.1,2.4,<31,76.0,94.0,6.0,13.0,4.8,24.1,99.71,99.84,1
565,2014-07-21,2014,7,21,15.7,27.6,0.0,<31,48.0,97.0,1.0,18.0,0.4,24.1,99.79,100.01,0
566,2014-07-22,2014,7,22,18.0,29.8,0.8,41,41.0,93.0,1.0,25.0,9.7,24.1,99.22,99.95,1
567,2014-07-23,2014,7,23,15.1,24.7,0.0,46,61.0,85.0,13.0,35.0,12.9,24.1,98.96,99.6,1
568,2014-07-24,2014,7,24,13.4,24.0,0.0,33,38.0,76.0,5.0,24.0,24.1,24.1,99.52,99.81,0
569,2014-07-25,2014,7,25,12.7,25.6,0.0,39,36.0,75.0,5.0,25.0,24.1,24.1,99.32,99.75,0
570,2014-07-26,2014,7,26,16.1,27.0,0.0,39,47.0,76.0,5.0,26.0,24.1,24.1,98.67,99.38,0
571,2014-07-27,2014,7,27,17.6,29.6,15.8,44,44.0,88.0,7.0,28.0,8.1,24.1,98.24,98.61,1
572,2014-07-28,2014,7,28,13.5,21.0,18.6,54,52.0,93.0,7.0,35.0,6.4,24.1,98.21,99.13,1
573,2014-07-29,2014,7,29,13.2,21.1,1.2,33,43.0,86.0,4.0,23.0,24.1,24.1,99.1,99.36,0
574,2014-07-30,2014,7,30,14.1,23.8,4.6,50,43.0,89.0,5.0,31.0,16.1,24.1,99.25,99.48,1
575,2014-07-31,2014,7,31,13.4,25.2,0.0,43,44.0,84.0,3.0,28.0,24.1,24.1,99.41,99.68,0
576,2014-08-01,2014,8,1,17.1,27.0,1.2,41,48.0,81.0,3.0,27.0,16.1,24.1,99.67,99.94,1
577,2014-08-02,2014,8,2,15.8,25.7,0.0,<31,56.0,90.0,2.0,15.0,12.9,24.1,99.79,100.01,0
578,2014-08-03,2014,8,3,18.0,27.1,0.0,<31,51.0,88.0,2.0,21.0,19.3,24.1,99.71,99.94,0
579,2014-08-04,2014,8,4,17.0,28.7,3.2,61,50.0,94.0,3.0,34.0,12.9,24.1,99.54,99.77,0
580,2014-08-05,2014,8,5,17.2,24.6,0.4,<31,57.0,90.0,2.0,16.0,16.1,24.1,99.53,99.78,1
